id,followers_count,following_count,statuses_count,verified,label
u1586501,250005,995,823,1,0
u75014376,490595,11586,69906,1,0
u61008852,67387,1818,5674,1,0
u2803191,4881287,1413,16895,1,0
u130314799,108270,8630,33168,1,0
u18880638,159352,4616,57646,1,0
u15868174,1382,1596,11091,0,0
u11417802,104301,1016,6851,1,0
u24248663,97204,24,3439,1,0
u309066576,616548,503,21223,1,0
u16333966,9575,3373,19062,0,0
u341251022,90172,14507,36638,0,0
u18676177,6372088,4572,44785,1,0
u17437735,102821,3613,14964,1,0
u20236725,120505,1744,38459,0,0
u22363802,284436,20,96258,1,0
u14402471,11088,1244,9865,0,0
u82282572,308398,595,16418,1,0
u21661279,2088977,7774,44757,1,0
u17220934,2983633,42,2957,1,0
u43904362,164690,2671,45960,1,0
u17139227,6849,361,5368,0,0
u1198491,3538,23,2821,0,0
u19729045,7565,1698,3563,0,0
u23651080,6384,4223,13022,0,0
u24683761,4222,1420,16358,0,0
u15414807,408244,28582,23260,1,0
u18080969,561025,1853,15162,1,0
u794340,18301,945,14560,1,0
u8847052,13659,992,15304,1,0
u22843337,94296,2132,9805,1,0
u24773177,371177,808,28061,1,0
u15698507,111749,1336,18437,1,0
u10454572,697894,3045,38995,1,0
u84191380,10335,833,20101,0,0
u35773039,2128051,1073,202505,1,0
u158865339,538223,541,101824,1,0
u202003,92602,1204,67035,1,0
u14150661,161461,513,129635,0,0
u17595439,188632,1735,22710,1,0
u26531880,76961,1050,15117,0,0
u79797834,680707,709,35609,1,0
u212360864,5555,187,5775,0,0
u108803911,12693,1046,13399,0,0
u183643567,4395,2401,2715,0,0
u18029775,55416,8902,49088,1,0
u43553,23822,2995,46411,1,0
u8110132,1514,512,441,0,0
u19207266,28883,3858,26548,1,0
u14514411,34533,4103,9484,1,0
u20568189,71665,1475,28613,1,0
u15118794,13486,2662,8536,0,0
u14389031,167448,23143,121725,1,0
u15645093,82143,2596,54899,1,0
u8034682,15697,1150,6115,0,0
u16862501,9725,2491,27193,1,0
u12801702,1940,2392,10414,0,0
u15537925,14582,3315,18279,1,0
u20065936,773254,13214,121059,1,0
u9210592,136851,1640,8653,1,0
u811303,63040,3385,8312,1,0
u17241895,385222,25743,28020,1,0
u50193,41232,1553,6060,1,0
u755452,74939,10004,99578,1,0
u1186,112653,8104,74808,1,0
u12480582,997707,74168,166993,1,0
u13333,18959,16845,5306,0,0
u17561826,9483,1988,8062,0,0
u15906950,29531,1934,7590,0,0
u14740612,18143,1417,10195,1,0
u1504011,472878,1083,39207,0,0
u11041,19244,1252,13178,0,0
u15090041,5420,6771,2936,1,0
u9195242,6430,3245,16655,0,0
u13084602,80104,929,17097,1,0
u1291415627463262215,523,579,14291,0,0
u1218262418733834240,577,225,54664,0,0
u1471592315986792450,2,88,1,0,1
u1291653216556457984,3238,1722,25367,0,0
u1038317480530399232,296,584,839,0,0
u1165989103277658112,749,1257,2205,0,0
u1482395212697812992,12,83,22,0,1
u2158983083,104,564,734,0,0
u1328976198043652098,271,803,1504,0,0
u714092904143302657,64,354,108,0,0
u1134771984863309824,31,243,102,0,0
u1079786215895977984,41,341,97,0,0
u709333837386489856,1432,882,4635,0,0
u924943142,184,1011,1851,0,0
u1288843967812046849,190,181,530,0,0
u1317250069624741888,895,1011,276,0,0
u1135578165412356101,634,681,3394,0,0
u1206704033945313281,51,147,75,0,0
u1335092779719004160,5381,2819,140838,0,0
u1205425765715783680,7692,2401,71048,0,0
u1213355570033377281,808,2465,73348,0,0
u933592066222895104,391,593,1127,0,0
u1194496518205706241,54073,8616,66869,0,0
u771685359851831297,5126,4987,15143,0,0
u1212685025776300032,16749,5545,62688,0,1
u1091727294610198529,3,39,30,0,1
u800673575418007553,422,414,18415,0,1
u3305673977,175,544,1976,0,0
u754602227256393728,2007,722,19145,0,0
u1292889105760686087,58,708,50,0,0
u1469340708289007621,71,175,64,0,0
u1068933114544750593,300,1153,6233,0,0
u889229250653560833,193,276,2008,0,0
u233181309,497,560,5966,0,0
u1868381204,65274,4308,171372,0,0
u3416492535,6180,2446,54474,0,0
u3179495771,88034,8263,374099,0,0
u1476889209403228174,616,795,3078,0,0
u396670453,3678,4815,567,0,0
u978869945437126656,5625,2445,11445,0,0
u829590274045251584,4736,3811,11927,0,0
u726399627101110273,3288,3783,585,0,0
u348232274,350,410,2151,0,0
u1481706663912615941,65,79,67,0,1
u955772772621389825,21068,3186,12144,0,0
u1311397446543646727,1537,3035,808,0,0
u1092349647094534144,66344,16619,219548,0,0
u2900355131,2759,2684,2709,0,0
u738358837,2481,3228,9800,0,0
u1481644374463156229,9,35,15,0,0
u1306685483192328198,17,53,112,0,0
u1351959211387854849,344,432,5908,0,1
u856687592078807041,703,109,6612,0,0
u1481625380498857987,1,0,1,0,0
u1339452513435738114,2738,2191,10511,0,0
u89036728,12922,7309,123237,0,0
u1482735463089819651,1,2,4,0,1
u1104039905687146498,826,1235,12681,0,0
u1475412988203094018,114,62,738,0,0
u706942663543623682,11388,918,87551,0,0
u1321035759235878914,55,166,2442,0,0
u1292360468,551,2584,2193,0,0
u2429454047,1103,2576,20579,0,0
u1401490871443415040,86,122,2650,0,0
u1375135592250540033,3347,1433,33066,0,0
u1342349275435556866,3623,905,99429,0,0
u1214314910940680192,16187,5842,90473,0,0
u1073918723621310469,2217,2231,5857,0,0
u1399600658668457986,5414,3956,53921,0,0
u745481362765811712,1349,585,1632,0,0
u7979212,11538,166,2595,0,0
u868444448882999296,2633,282,432,0,0
u799616,15684,2545,7204,0,0
u1367580979452379137,575,1221,5138,0,0
u2512092564,2631,1484,10338,0,0
u991238672812052480,1082,1058,2814,0,0
u4612441096,4705,1220,5530,0,0
u74203058,1922,1399,18817,0,0
u1095416403870580738,367,527,470,0,0
u956621377628491778,256,2110,1999,0,0
u775720802046050304,804,1797,3129,0,0
u1442055207379034124,1611,246,1288,0,0
u1423277508640731144,739,525,957,0,0
u1185222199982080001,101654,3,6906,0,0
u1237974136200351746,733,105,309,0,0
u81104186,5958,742,6822,0,0
u739498316162043904,3057,492,3127,0,0
u14870455,6757,2393,13516,0,0
u2769479449,398,174,834,0,0
u4846117214,2182,1024,2071,0,0
u305719177,278,166,28275,0,0
u539399272,191,477,3155,0,0
u4213354697,317,12,74,0,0
u76679549,531,180,4270,0,0
u703537931642871808,285,752,4277,0,0
u211138877,1594,435,4109,0,0
u1692865009,4400,231,3842,0,0
u1103121375995314176,379,1086,1380,0,0
u455677124,2440,472,7048,0,0
u1729271,423,2108,611,0,0
u413145656,3196,41,2285,0,0
u165713975,3890,457,3484,0,0
u1191740435804258305,3077,409,1006,0,0
u897640034773475329,4917,835,8886,0,0
u347645640,1247,892,2551,0,0
u99029083,6328,623,1592,0,0
u3420664497,231,106,322,0,0
u712046371134693376,55,305,678,0,0
u81693342,1051,1137,4667,0,0
u21362729,18171,452,789,0,0
u1295709303928692737,708,20,1458,0,0
u795940709916352516,335,540,259,0,1
u1338439327894753281,44,252,641,0,0
u1427939093611225095,146,395,136,0,0
u1243629190328582151,2684,584,3094,0,0
u1385624619034497025,1028,109,1032,0,0
u306095552,5333,213,19675,0,0
u39577271,2678,318,1232,0,0
u46485919,613,4994,467,0,0
u45860941,1607,1551,6774,0,0
u708893361860517888,3800,1,97549,0,0
u190615683,36,203,535,0,0
u1145800988780929024,1395,484,1716,0,0
u213645411,10242,1572,28495,0,0
u2803637904,263,394,1256,0,0
u1059109122593804288,2,83,0,0,0
u197748707,20,119,33,0,1
u1598071615,25,110,715,0,1
u2362897248,37,228,322,0,0
u1142419900755075072,710,1570,6540,0,0
u1435180330952978433,229,248,156,0,0
u2731407295,1493,3063,8374,0,0
u437183019,272,278,9991,0,0
u1170979682835189760,137,135,92,0,1
u3512843656,711,967,2271,0,0
u40944254,7670,398,4058,0,0
u254933509,4884,165,1545,0,0
u35999668,30096,334,7014,0,0
u245141976,2316,581,6283,0,0
u1258683233081815041,1424,5003,7726,0,0
u14562216,10812,190,3065,0,0
u108975484,1564,326,762,0,0
u58759109,317,1407,1863,0,0
u73934358,308,364,384,0,0
u80843262,76225,1364,23327,0,0
u230644400,9027,831,8389,0,0
u347810111,2544,316,5614,0,0
u1265276512728571904,4545,257,1089,0,0
u15775236,2602,164,329,0,0
u17188668,12458,1018,6477,0,0
u14393851,23065,724,33046,0,0
u485373352,3638,2068,11245,0,0
u325154707,2066,0,664,0,1
u26002706,3604,1230,14210,0,0
u28144599,7469,505,4115,0,0
u991904921422200833,807,1219,3393,0,0
u2151758220,455,245,445,0,0
u1126234205300482048,3741,311,860,0,0
u1282485376154820611,1964,137,754,0,0
u2613731759,10550,1638,13983,0,0
u397689316,82174,512,76968,1,0
u21375846,32445,586,57752,0,0
u16891384,175506,769,15673,1,0
u223055648,13281,135,14000,0,0
u370814947,6851,449,3427,0,0
u138170563,5948,1060,25015,0,0
u22279019,6946,526,3797,0,0
u637135558,2343,927,3593,0,0
u1205690118,3292,284,1463,0,0
u76538135,2601,597,24245,0,0
u531657146,12487,1697,12267,0,0
u3003834689,70679,1677,2048,1,0
u966953923,1356,1326,3300,0,0
u135525951,2989,201,1338,0,0
u776516264,6332,54,1090,0,1
u415069532,2505,514,1012,0,0
u1956172496,3901,1153,4029,0,0
u870698898360107015,768,394,476,0,0
u60807469,6819,797,85118,0,0
u606973150,15025,762,9943,0,0
u14678800,6358,1298,21823,0,0
u19270790,9182,2422,13941,0,0
u808990974261067776,8047,10,2693,0,0
u1238979476,6268,337,5740,0,0
u738597705748905984,9767,368,3792,0,0
u125485258,502103,591,27620,1,0
u43517981,12354,1330,6744,0,0
u829764667950104578,15655,2,734,0,0
u13334762,2202163,331,6771,1,0
u334678478,125638,1,2076,1,0
u14146389,162243,49,11590,1,0
u24160034,114304,24,4193,1,0
u16665197,329466,260,9922,1,0
u9505092,165778,312,27085,0,0
u128700677,135718,99,3448,1,0
u70266297,260603,7081,16898,1,0
u42404217,32560,83,3503,1,0
u90625366,48260,513,17509,0,0
u193907953,15914,869,3836,0,0
u206165077,4124,958,5218,0,0
u376285015,17597,197,2551,0,0
u3646012763,2456,278,1111,0,0
u853940204285157376,8553,381,2256,0,0
u914067769372667905,9907,87,5998,0,0
u1613102274,74868,35,387,1,0
u95438524,1146575,123,81873,1,0
u16887507,1119545,519,106748,1,0
u17048460,17757,145,3358,0,0
u409412262,10350,227,3198,0,0
u19677078,8675,315,5532,0,0
u15213501,13248,964,3601,0,0
u18872463,34849,276,8727,1,0
u2671131,29638,458,5660,1,0
u726308292595732480,24478,269,1758,0,0
u15221262,59838,342,14391,1,0
u829318178467639298,6655,338,8513,0,0
u243381107,7281675,313,219225,1,0
u382267114,10800286,164,6612,1,0
u270268446,7,7,16,0,0
u1445211990461460486,2947,122,145,0,0
u1155109183706021889,351,119,574,0,0
u2903005270,1059,1260,2409,0,0
u1047463964764983298,113,29,382,0,0
u1285520365800894466,228,109,65,0,0
u1187709631,731,1032,1578,0,0
u1685620472,2009,1757,2003,0,0
u574970968,147,135,114,0,0
u1023862301517131776,4734,2381,12452,0,0
u4857641333,1445,618,1275,0,0
u1314484984988737536,24,104,46,0,0
u40914713,54891,1931,22104,1,0
u1445111116502339584,90,417,6,0,0
u1043066828732477440,34,65,74,0,1
u1196744784335003656,297,160,658,0,0
u22602204,1052,1218,20092,0,0
u930382297605517312,176,205,870,0,0
u28120615,2476,3236,11478,0,0
u26357731,2313,1697,13695,0,0
u1135977773951049734,1352,2072,2983,0,0
u1275642906431406081,8,75,32,0,0
u606601961,1840,1589,23501,0,0
u2679195486,468,455,1679,0,0
u1299269212184207361,399,80,281,0,0
u519685410,1764,2189,7322,0,0
u627421075,3645,1799,5750,0,0
u140474229,17225,1738,4576,1,0
u909807070102327296,596,1285,1669,0,0
u886949292,1978,1658,6723,0,0
u1657584661,769,1242,3502,0,0
u82953204,16675,6968,167185,0,0
u310382719,477,545,6737,0,0
u55370697,354,792,1952,0,0
u3044564679,25860,4195,61740,0,0
u912696054998585344,9125,2448,4815,0,0
u1370326634440630274,10,197,0,0,0
u1241051216647532544,7836,1035,4021,0,0
u1308349514407989251,204,264,134,0,0
u16313292,16226,2961,42195,0,0
u1360292520542957568,736,792,568,0,0
u495433765,1012,1958,5406,0,0
u1731349807,13241,1353,27657,0,0
u3749283616,1152,776,7497,0,0
u1256110785505484800,8187,486,324,0,0
u17234202,8625,2193,163972,0,0
u25992637,3687,4955,265688,0,0
u1236199760299585536,13479,2591,782,0,0
u2708824621,46500,17410,29193,0,0
u2970216760,1502,2353,1073,0,0
u2377103532,2261,829,2518,0,0
u1300808588152254469,453,929,82,0,0
u585053883,4431,3262,39745,0,0
u1044343840843468800,1098,243,255,0,0
u1134925667135627264,1887,3641,4011,0,0
u2388484242,16253,2428,38578,0,0
u1294621088450740224,388,696,209,0,0
u785483811110940672,762,728,3703,0,0
u1077211830429380608,112,167,24,0,0
u1712505764,4135,2002,21100,0,0
u1521617155,858,1875,2154,0,0
u1524876223,1284,924,2527,0,0
u234283437,608,1342,6039,0,0
u2207506585,775,329,622,0,0
u1907378006,1046,2361,1672,0,0
u19145688,4135,2462,10235,0,0
u18845950,9250,5335,38530,0,0
u23038280,5707,1451,38427,0,0
u782576753898323968,7386,3716,5927,0,0
u584790569,5104,999,8601,0,0
u1155133297200156673,67517,616,7033,0,0
u66351897,2399,385,31386,0,0
u1098627439402631169,16782,746,810,0,0
u196167865,8418,844,64095,0,0
u1059501296502407169,6184,1838,1616,0,0
u783210722583019520,998,2261,4620,0,0
u62019113,6544,4549,6560,0,0
u928938794556051456,803,543,473,0,0
u18972852,4611,5074,80526,0,0
u1095971501134745600,1795,226,931,0,0
u122023238,835,489,3112,0,0
u149522272,75203,4978,26943,1,0
u126155384,3684,692,5880,0,0
u735484922714947585,1085,987,815,0,0
u383865490,1329,306,11617,0,0
u20904490,51889,4417,51165,0,0
u162534844,8724,1149,13976,0,0
u1085664952055152641,647,688,618,0,0
u21189705,1957,1285,5542,0,0
u169137527,36714,5812,21950,0,0
u1116315603898380288,895,1798,2237,0,0
u554648712,67167,1287,9466,1,0
u350820777,4498,4993,6850,0,0
u993382345,1246,644,2645,0,0
u2872278509,17564,1256,6217,0,0
u1161242990867697665,1039,4582,1234,0,0
u2468989334,7116,3412,29970,0,0
u735054707929014272,656,405,2121,0,0
u798812197312806913,9790,2828,6894,0,0
u710113250231382017,241,1036,336,0,1
u2310201564,1581,2345,6814,0,0
u989513641094508545,195,302,168,0,0
u146787633,3239,3853,28243,0,0
u785980,3332,2838,11566,0,0
u2460047754,41327,1055,18312,0,0
u232853258,149,231,120,0,0
u74287341,69498,2283,31633,1,0
u1160863226499883010,124,135,99,0,0
u710785648890929152,5285,2325,5776,0,0
u21555172,1861,1805,463,0,0
u254208095,795,742,407,0,0
u50147579,1920,3767,20923,0,0
u2259413436,772,1456,1607,0,0
u421984629,1591,2035,1361,0,0
u69076943,3693,1007,3184,0,0
u283200815,908,1624,2623,0,0
u2951363255,8209,1721,5419,0,0
u14711491,112771,1462,20114,1,0
u555341040,4223,3533,9450,0,0
u864845674625609729,386,218,696,0,0
u806783304359813120,554,729,328,0,0
u6967482,673,931,917,0,0
u803324863448498178,632,505,827,0,0
u167759954,492,414,1614,0,0
u21380173,10813,2238,5048,0,0
u172419122,3257,2037,2729,0,0
u1121723328291643392,239,432,85,0,0
u892366930287497218,8777,2866,1712,0,0
u3803096717,2125,2732,3183,0,0
u9855242,5525,1744,8596,0,0
u971058369875402752,215,402,941,0,0
u3259751782,1995,1487,1707,0,0
u19178857,29765,2288,59404,0,0
u277481569,4194,3189,46977,0,0
u539212195,2567,2711,17480,0,0
u17063069,3734,1214,3494,0,1
u156967608,18620,5087,35491,0,0
u550078308,145,221,258,0,0
u1057987840674545665,15197,9835,4271,1,0
u251340192,1705,2419,63916,0,0
u110380839,7812,677,23640,0,0
u43561176,1101,2100,1625,0,0
u2434500127,1740,997,8224,0,0
u63622909,23471,965,4569,0,0
u1143551,78739,7438,238106,1,0
u19493098,2272,999,12893,0,0
u897228271,1182,1172,4975,0,0
u1020840931,1057,1325,2101,0,0
u223864483,2720,240,1916,0,0
u43313304,212692,2427,35110,1,0
u970576686734626823,2440,806,5605,0,0
u226565103,2036,839,5428,0,0
u92087771,611,2898,6503,0,0
u38353594,469,1022,25253,0,0
u24603893,10601,1817,31671,0,0
u97171668,2818,2660,20116,0,0
u766326031259230212,89533,5350,62644,0,0
u271469777,1878,1361,29278,0,0
u524168099,4171,2018,23908,0,0
u798272467311751169,2176,937,1309,0,0
u29043345,2627,4996,16524,0,0
u4228043415,611,1119,76,0,1
u978702763046723589,330,76,320,0,0
u21576334,33499,2003,18508,1,0
u274943266,1125,1194,1046,0,0
u297265647,3185,1804,4192,0,0
u968134688652054528,439,809,609,0,0
u959173934766837761,107381,1435,19752,0,0
u20745130,108546,4099,68696,1,0
u527317981,1008,590,2142,0,0
u1200487274,2353,2047,11363,0,0
u135583203,13974,2000,21203,1,0
u21390874,1162,1392,13878,0,0
u386436650,9109,1552,2694,0,0
u342973975,12102,3838,43215,0,0
u19183987,14570,3548,51401,1,0
u473334268,1299,991,5495,0,0
u385131056,4740,1835,1810,1,0
u104295830,1806,1728,7847,0,0
u35706316,2396,1601,3092,0,0
u66408982,3017,3092,4678,0,0
u376853673,41928,673,15424,1,0
u2876742314,186711,279,4531,1,0
u54497248,10495,2783,3272,0,0
u157578977,1146,1072,11951,0,0
u149168015,15049,3106,37636,0,0
u49587915,938,1408,1689,0,0
u806526020,7246,8019,7196,0,0
u866955647732076544,899,487,879,0,0
u46769986,1738,1019,81554,0,0
u787628592616407044,4547,2584,2645,0,0
u864534270701916160,4607,1644,2418,0,0
u852874615990910977,1707,1345,886,0,0
u2738518132,1501,2268,2164,0,0
u4844910083,3576,1723,13071,0,0
u213085837,553,620,3843,0,0
u597330065,6552,648,27297,0,0
u3333071837,730,1362,1434,0,0
u223477334,3242,991,32135,0,0
u846660859753644033,1276,1568,2437,0,0
u33169937,1420,2691,8103,0,0
u3332454148,2990,760,3260,0,0
u831141062651555841,496,271,331,0,0
u763002747360796672,843,372,1081,0,0
u827876098595766272,84926,813,7849,0,0
u718899974029885441,2520,5003,6409,0,0
u454964827,597,382,1558,0,0
u242334946,43641,1066,13457,0,0
u147989108,98032,5498,25105,1,0
u1261637024,46088,816,16370,0,0
u295750001,15905,1025,6515,0,0
u2408789036,3813,228,2745,0,0
u183255217,5830,105,2304,0,0
u461445422,530,1023,512,0,0
u1347322201,1024,951,890,0,0
u296255607,924,2085,3588,0,0
u277197662,528,440,2053,0,0
u591180924,241,695,1716,0,0
u20667687,2309,2086,21103,0,0
u20039964,172529,43244,220778,1,0
u182441016,1765,1996,10596,0,0
u2425848920,2806,190,3275,0,0
u92519453,984,1295,3742,0,0
u460011956,2223,783,23085,0,0
u389470410,2833,963,2985,0,0
u95267658,2875,2938,19859,0,0
u751510378434166784,289,359,1319,0,0
u374589559,678,1181,3736,0,0
u1195674578,5041,4492,38741,0,0
u789555810,970,1856,4657,0,0
u1677839126,1135,87,438,0,0
u3448353622,455,494,735,0,0
u570684824,6594,577,9479,0,0
u33085306,4168,755,16360,0,0
u407231806,3048,2652,9718,0,0
u54557027,204,348,84,0,0
u366615848,1181,1801,5133,0,0
u366216711,4004,1222,2050,0,0
u888435512,1555,802,2383,0,0
u296387710,998,1587,7253,0,0
u709316175004565504,4834,4898,8549,0,0
u15726481,5280,4043,10189,0,0
u4647004215,527,432,1506,0,0
u106384054,11814,2210,14939,0,0
u29170184,3579,4984,4328,0,0
u19179104,57351,3362,25403,1,0
u24443979,2476,337,9167,0,0
u3429537232,5665,1526,2460,0,0
u325044817,26126,804,8429,1,0
u115941509,40952,7160,103783,1,0
u389529702,9096,689,13525,0,0
u219275718,2094,740,3246,0,0
u381935216,11481,1956,17131,1,0
u5069361,7339,2595,20118,0,0
u871129027,1650,2039,8513,0,0
u102069506,19076,1264,4712,0,0
u285875744,6240,3804,8774,0,0
u21091632,4410,1060,5857,1,0
u17396170,28057,8105,20550,0,0
u26788424,8529,1272,23274,1,0
u424525840,691,778,5359,0,0
u248252551,7541,4070,38111,0,0
u3579993075,2059,937,1818,0,0
u1945118876,1130,751,3433,0,0
u19205821,2549,1757,8313,0,0
u3302492687,2288,3370,10326,0,0
u798249786,1857,721,14737,0,0
u1399766153053061121,92392,8,379,1,0
u2244953047,3783441,1616,21978,1,0
u1392835126845865986,76747,420,2519,0,0
u1457443615542636545,307329,38,849,0,0
u2708191476,2735964,735,23227,1,0
u410409666,6303363,4513,9834,1,0
u17838032,21121,446,17924,1,0
u906230721513181184,598655,179,10311,1,0
u1098955584907431936,199399,562,2268,0,1
u1324586497706635264,45401,445,1187,0,0
u34097500,568980,634,9592,1,0
u3003398068,60514,10747,12746,0,0
u1307002014921101313,38068,207,1778,0,0
u956330918741987329,120141,2025,10195,0,0
u947611209095716865,34048,1303,1935,0,0
u968979897673658368,191485,888,6068,0,0
u355185084,17039,538,2684,1,0
u585671304,6678,161,1012,0,0
u1314071380153921536,113147,189,1325,1,0
u918994376105197568,241616,118,1461,1,0
u30150107,43135,1377,7015,1,0
u777984835876974594,484106,2888,1858,0,0
u1320668427896324096,258354,207,1106,1,0
u1193497953933152256,67770,1256,3015,1,0
u1045067996815912960,34859,358,2038,0,1
u20356963,476193,421,12518,1,0
u1135504993493164032,70726,339,2534,1,0
u1372306163526602756,64801,52,808,1,0
u953284716945399809,235308,340,4188,0,0
u913327957904695297,221208,125,1556,0,0
u928647522817417216,133934,6764,3257,1,0
u944746889194364928,298757,1408,55973,0,0
u864152888720977921,51016,399,1739,0,0
u1383664618183094280,35544,39,552,0,0
u1373225316177620993,53121,138,1543,0,1
u1328946367742533632,60829,89,1800,0,0
u898917341051965441,203700,25,4619,1,0
u1373240119189241857,340177,195,1806,1,0
u347831597,764886,1147,10657,1,0
u1084875537514782720,20423,280,154,0,0
u997715301545361408,180758,165,18290,1,0
u1345102860732788740,500916,157,1449,0,0
u1382612944001900545,117308,163,591,0,0
u913128654590418944,50548,147,9733,1,0
u1004945445263536128,86233,227,2931,0,0
u1233171399872638976,188373,879,1993,0,0
u1395968428108763137,75327,204,2182,0,0
u1404142005253328897,65619,1,627,0,0
u1330329903225581568,85326,421,1544,1,0
u1317828734913753090,130747,304,748,0,0
u1389684530995515394,71631,31,190,0,1
u1422087428555165699,362258,70,851,0,1
u1388236590049206272,51811,1194,1793,0,0
u1431223416439312393,264650,283,271,1,0
u1446205802990092299,193132,79,199,0,0
u1101275970995027968,144643,50,2544,1,0
u1289071298556170240,78505,410,628,0,0
u306490355,510223,90,7274,1,0
u1401592429938196480,150371,25,186,0,0
u1421129288972062720,153751,44,223,0,0
u1363526518706733058,71652,5197,1165,0,0
u1431111805066047491,97089,6,225,0,0
u1261684151780081664,80934,856,2101,1,0
